ID,ADDRESS,MATCH_IND,MATCH_TYPE,MATCH_ADDRESS,GEOCODE,COL7,COL8
4066,"6859 Pipil St, Las Vegas, NV, 89166",Match,Non_Exact,"6859 N PIPIL ST, LAS VEGAS, NV, 89166","-115.332886,36.285503",627162244,R
4067,"5131 Pioneer Ave Apt 202, Las Vegas, NV, 89146",Match,Non_Exact,"5131 W PIONEER AVE, LAS VEGAS, NV, 89146","-115.21243,36.127907",201991707,R
4068,"6952 Sylvan Oak Dr, Las Vegas, NV, 89147",Match,Exact,"6952 SYLVAN OAK DR, LAS VEGAS, NV, 89147","-115.24453,36.102333",201862447,R
4069,"3340 Alcudia Bay Ave, Las Vegas, NV, 89141",Match,Exact,"3340 ALCUDIA BAY AVE, LAS VEGAS, NV, 89141","-115.184814,35.983173",612984886,R
4070,", Las Vegas, NV, 89108",No_Match,,,,,
4071,"8070 W Russell Rd Unit 1126, Las Vegas, NV, 89113",Match,Non_Exact,"8070 W RUSSELL RD, LAS VEGAS, NV, 89113","-115.26703,36.08504",201931818,L
4072,"2109 Sun Cliffs St, Las Vegas, NV, 89134",Match,Exact,"2109 SUN CLIFFS ST, LAS VEGAS, NV, 89134","-115.34078,36.19631",201924193,L
4073,"7620 Rockfield Dr, Las Vegas, NV, 89128",Match,Exact,"7620 ROCKFIELD DR, LAS VEGAS, NV, 89128","-115.2613,36.18923",201917467,R
4074,"3391 Racquet St, Las Vegas, NV, 89121",Match,Non_Exact,"3391 S RACQUET ST, LAS VEGAS, NV, 89121","-115.117065,36.1282",201871602,R
4075,"7457 Enviable Ct, Las Vegas, NV, 89149",Match,Exact,"7457 ENVIABLE CT, LAS VEGAS, NV, 89149","-115.29578,36.29695",612683622,L
4076,"7835 Slip Point Ave, Las Vegas, NV, 89147",Match,Exact,"7835 SLIP POINT AVE, LAS VEGAS, NV, 89147","-115.26254,36.104477",641437433,R
4077,"4442 Honeydew Cir, Las Vegas, NV, 89147",Match,Exact,"4442 HONEYDEW CIR, LAS VEGAS, NV, 89147","-115.25097,36.108036",201933405,L
4078,"3375 E Tompkins Ave Unit 113, Las Vegas, NV, 89121",Match,Non_Exact,"3375 E TOMPKINS AVE, LAS VEGAS, NV, 89121","-115.101776,36.1038",201992161,R
4079,"3324 Indian Shadow St Unit 103, Las Vegas, NV, 89129",Match,Exact,"3324 INDIAN SHADOW ST, LAS VEGAS, NV, 89129","-115.330315,36.222294",632848290,R
4080,"9107 Champney Ave, Las Vegas, NV, 89148",Match,Exact,"9107 CHAMPNEY AVE, LAS VEGAS, NV, 89148","-115.29054,36.05431",202002993,L
4081,"1395 October Oak Ave, Las Vegas, NV, 89123",Match,Exact,"1395 OCTOBER OAK AVE, LAS VEGAS, NV, 89123","-115.13285,36.02382",201953318,R
4082,"9330 W Maule Ave Unit 220, Las Vegas, NV, 89148",Match,Non_Exact,"9330 W MAULE AVE, LAS VEGAS, NV, 89148","-115.296234,36.06285",629553176,R
4083,"Plan 2673, Las Vegas, NV, 89118",No_Match,,,,,
4084,"68 E Serene Ave Unit 125, Las Vegas, NV, 89123",Match,Non_Exact,"68 E SERENE AVE, LAS VEGAS, NV, 89123","-115.16935,36.020935",636484205,L
4085,"11285 Felice Cohn Ct, Las Vegas, NV, 89179",No_Match,,,,,
4086,"4538 Rosedale Ave, Las Vegas, NV, 89121",Match,Exact,"4538 ROSEDALE AVE, LAS VEGAS, NV, 89121","-115.07522,36.133312",201877587,L
4087,"9133 Camp Light Ave Unit 102, Las Vegas, NV, 89149",Match,Exact,"9133 CAMP LIGHT AVE, LAS VEGAS, NV, 89149","-115.29546,36.29028",612986291,L
4088,"712 Chervil Valley Dr, Las Vegas, NV, 89138",Match,Exact,"712 CHERVIL VALLEY DR, LAS VEGAS, NV, 89138","-115.357834,36.16567",612679644,L
4089,"615 S Royal Crest Cir Unit 10, Las Vegas, NV, 89169",Tie,,,,,
4090,"7505 Fontera Ct, Las Vegas, NV, 89139",No_Match,,,,,
4091,"6541 Monterey Vista Ct, Las Vegas, NV, 89156",Match,Exact,"6541 MONTEREY VISTA CT, LAS VEGAS, NV, 89156","-115.029144,36.190025",201887611,R
4092,"2891 Mammoth Ct, Las Vegas, NV, 89142",Match,Exact,"2891 MAMMOTH CT, LAS VEGAS, NV, 89142","-115.05572,36.137836",201878511,R
4093,", Las Vegas, NV, 89145",No_Match,,,,,
4094,"4141 Calimesa St, Las Vegas, NV, 89115",Match,Exact,"4141 CALIMESA ST, LAS VEGAS, NV, 89115","-115.0721,36.23532",201874145,L
4095,"8501 W University Av Unit: 2068, Las Vegas, NV, 89147",Match,Non_Exact,"8501 W UNIVERSITY AVE, LAS VEGAS, NV, 89147","-115.27696,36.1093",624599977,L
4096,", Las Vegas, NV, 89118",No_Match,,,,,
4097,"2347 E Hacienda Ave, Las Vegas, NV, 89119",Match,Exact,"2347 E HACIENDA AVE, LAS VEGAS, NV, 89119","-115.11997,36.0931",201872953,R
4098,"7168 Neches Ave, Las Vegas, NV, 89179",Match,Non_Exact,"7168 W NECHES AVE, LAS VEGAS, NV, 89179","-115.24928,35.99041",625225708,L
4099,"4724 Portola Vista Ave, Las Vegas, NV, 89139",Match,Non_Exact,"4724 W PORTOLA VISTA AVE, LAS VEGAS, NV, 89139","-115.2048,36.03203",624844718,R
4100,"5952 Fly Fisher St, Las Vegas, NV, 89113",Match,Exact,"5952 FLY FISHER ST, LAS VEGAS, NV, 89113","-115.2751,36.08046",201961500,L
4101,"Robert, Las Vegas, NV, 89149",No_Match,,,,,
4102,"9813 Miss Peach Ave, Las Vegas, NV, 89145",Match,Exact,"9813 MISS PEACH AVE, LAS VEGAS, NV, 89145","-115.30998,36.159496",201946238,R
4103,"2148 Sleepy Ct, Las Vegas, NV, 89106",Match,Exact,"2148 SLEEPY CT, LAS VEGAS, NV, 89106","-115.17042,36.1799",201907606,R
4104,"1300 S Arlington St Unit: 230, Las Vegas, NV, 89104",Match,Non_Exact,"1300 S ARLINGTON ST, LAS VEGAS, NV, 89104","-115.06549,36.156815",201875826,L
4105,"8512 Copper Mountain Ave, Las Vegas, NV, 89129",Match,Exact,"8512 COPPER MOUNTAIN AVE, LAS VEGAS, NV, 89129","-115.280075,36.229237",201934226,R
4106,"5401 Coral Gables Dr, Las Vegas, NV, 89130",Match,Exact,"5401 CORAL GABLES DR, LAS VEGAS, NV, 89130","-115.21567,36.257442",201916904,R
4107,"8328 Nelson Ridge Ln, Las Vegas, NV, 89178",Match,Non_Exact,"8328 W NELSON RIDGE LN, LAS VEGAS, NV, 89178","-115.27344,36.005604",627341562,L
4108,"5910 Tamara Costa Ct, Las Vegas, NV, 89110",Match,Exact,"5910 TAMARA COSTA CT, LAS VEGAS, NV, 89110","-115.04411,36.163776",201977596,L
4109,", Las Vegas, NV, 89117",No_Match,,,,,
4110,"10719 Dedham Ct, Las Vegas, NV, 89129",Match,Non_Exact,"10719 W DEDHAM CT, LAS VEGAS, NV, 89129","-115.331505,36.2315",624991769,L
4111,"9020 National Park Dr, Las Vegas, NV, 89178",Match,Non_Exact,"9020 W NATIONAL PARK DR, LAS VEGAS, NV, 89178","-115.29023,36.003857",625225401,R
4112,"4062 Asante Cove St, Las Vegas, NV, 89115",Match,Exact,"4062 ASANTE COVE ST, LAS VEGAS, NV, 89115","-115.06981,36.233875",612692843,R
4113,"8640 Brent Ln, Las Vegas, NV, 89143",Match,Exact,"8640 BRENT LN, LAS VEGAS, NV, 89143","-115.28406,36.317642",201856846,R
4114,"4696 Newton Dr, Las Vegas, NV, 89121",Match,Non_Exact,"4696 E NEWTON DR, LAS VEGAS, NV, 89121","-115.07112,36.10188",201878726,L
4115,"1405 San Juan Hills Dr Unit 102, Las Vegas, NV, 89134",Match,Exact,"1405 SAN JUAN HILLS DR, LAS VEGAS, NV, 89134","-115.30234,36.18678",201914973,R
4116,", Las Vegas, NV, 89104",No_Match,,,,,
4117,"8255 S Las Vegas Bl Unit: 718, Las Vegas, NV, 89123",Match,Non_Exact,"8255 LAS VEGAS BLVD S, LAS VEGAS, NV, 89123","-115.172356,36.03976",201881806,R
4118,"2777 Paradise Rd Unit 3801, Las Vegas, NV, 89109",Match,Exact,"2777 PARADISE RD, LAS VEGAS, NV, 89109","-115.1548,36.138577",201869829,R
4119,"11284 Felice Cohn Ct, Las Vegas, NV, 89179",No_Match,,,,,
4120,"3500 Oreana Ave, Las Vegas, NV, 89120",Match,Non_Exact,"3500 E OREANA AVE, LAS VEGAS, NV, 89120","-115.09887,36.090515",201873167,L
4121,"2324 Bensley St, Henderson, NV, 89044",Match,Exact,"2324 BENSLEY ST, HENDERSON, NV, 89044","-115.0795,35.9437",624685446,L
4122,"6545 Affermato St, Las Vegas, NV, 89131",Match,Exact,"6545 AFFERMATO ST, LAS VEGAS, NV, 89131","-115.22956,36.278374",625694397,L
4123,"3905 Red Trumpet Ct, North Las Vegas, NV, 89081",Match,Exact,"3905 RED TRUMPET CT, NORTH LAS VEGAS, NV, 89081","-115.08927,36.25954",626861227,R
4124,"5864 Casa Coronado Ave, Las Vegas, NV, 89131",Match,Exact,"5864 CASA CORONADO AVE, LAS VEGAS, NV, 89131","-115.22233,36.320827",612694778,R
4125,"3111 Mountain Spring Rd, Las Vegas, NV, 89146",Match,Exact,"3111 MOUNTAIN SPRING RD, LAS VEGAS, NV, 89146","-115.21445,36.13317",201862935,R
4126,"2000 Fashion Show Dr Unit: 5717, Las Vegas, NV, 89109",Match,Exact,"2000 FASHION SHOW DR, LAS VEGAS, NV, 89109","-115.168236,36.127857",201989527,R
4127,", Las Vegas, NV, 89113",No_Match,,,,,
4128,"11293 Piper Peak Ln, Las Vegas, NV, 89138",Match,Exact,"11293 PIPER PEAK LA, LAS VEGAS, NV, 89138","-115.343216,36.17764",613020781,L
4129,", Las Vegas, NV, 89109",No_Match,,,,,
4130,"6471 New Brunswick Ave, Las Vegas, NV, 89110",Match,Exact,"6471 NEW BRUNSWICK AVE, LAS VEGAS, NV, 89110","-115.03119,36.178326",201968728,R
4131,"201 Meyers Ave, Las Vegas, NV, 89015",Match,Non_Exact,"201 MEYERS AVE, HENDERSON, NV, 89015","-114.963066,36.0544",201880667,L
4132,"3679 Scotwood St, Las Vegas, NV, 89121",Match,Exact,"3679 SCOTWOOD ST, LAS VEGAS, NV, 89121","-115.085686,36.122593",201877384,R
4133,"3672 Garden South Dr, Las Vegas, NV, 89121",Match,Non_Exact,"3672 GARDEN DR S, LAS VEGAS, NV, 89121","-115.093864,36.12606",201992211,L
4134,"720 W Wilson Ave, Las Vegas, NV, 89106",Match,Exact,"720 W WILSON AVE, LAS VEGAS, NV, 89106","-115.15093,36.178226",201865432,R
4135,"5578 Jelsma Ave, Las Vegas, NV, 89141",Match,Non_Exact,"5578 W JELSMA AVE, LAS VEGAS, NV, 89141","-115.2181,35.99916",641507426,R
4136,"7843 Tidal Pool Ct, Las Vegas, NV, 89139",Match,Exact,"7843 TIDAL POOL CT, LAS VEGAS, NV, 89139","-115.238884,36.0461",201983392,R
4137,", Las Vegas, NV, 89178",No_Match,,,,,
4138,"10828 Windledge Ave, Las Vegas, NV, 89134",Match,Exact,"10828 WINDLEDGE AVE, LAS VEGAS, NV, 89134","-115.33477,36.19539",640233088,R
4139,"8505 Copper Mountain Ave, Las Vegas, NV, 89129",Match,Exact,"8505 COPPER MOUNTAIN AVE, LAS VEGAS, NV, 89129","-115.27996,36.229225",201934226,L
4140,"7570 W Flamingo Rd, Las Vegas, NV, 89147",Match,Exact,"7570 W FLAMINGO RD, LAS VEGAS, NV, 89147","-115.255974,36.11461",201861730,R
4141,"3125 N Buffalo Dr Unit: 1127, Las Vegas, NV, 89128",Match,Non_Exact,"3125 N BUFFALO DR, LAS VEGAS, NV, 89128","-115.26049,36.216354",201905579,L
4142,"4333 Val Dechiana Ave, Las Vegas, NV, 89141",Match,Exact,"4333 VAL DECHIANA AVE, LAS VEGAS, NV, 89141","-115.19715,35.997578",201998515,L
4143,"3956 Voxna St, Las Vegas, NV, 89119",Match,Exact,"3956 VOXNA ST, LAS VEGAS, NV, 89119","-115.1502,36.117466",201870009,L
4144,"9077 Westchester Hill Ave, Las Vegas, NV, 89148",Match,Exact,"9077 WESTCHESTER HILL AVE, LAS VEGAS, NV, 89148","-115.290565,36.022243",632848680,L
4145,"4660 Kearney St, Las Vegas, NV, 89147",Match,Exact,"4660 KEARNEY ST, LAS VEGAS, NV, 89147","-115.24545,36.10434",201862423,L
4146,"2200 S Fort Apache Rd Unit: #1133, Las Vegas, NV, 89117",No_Match,,,,,
4147,", Las Vegas, NV, 89103",No_Match,,,,,
4148,"7471 Foolish Pleasure Dr, Las Vegas, NV, 89113",Match,Exact,"7471 FOOLISH PLEASURE DR, LAS VEGAS, NV, 89113","-115.25448,36.083828",201931693,R
4149,"1835 Plan, Las Vegas, NV, 89122",No_Match,,,,,
4150,"3800 Diamond Ridge St, Las Vegas, NV, 89129",Match,Exact,"3800 DIAMOND RIDGE ST, LAS VEGAS, NV, 89129","-115.29567,36.230392",640232533,L
4151,"4933 Lazy Day Ct, Las Vegas, NV, 89131",Match,Exact,"4933 LAZY DAY CT, LAS VEGAS, NV, 89131","-115.20821,36.314587",612990854,L
4152,"2877 Paradise Rd Unit 204, Las Vegas, NV, 89109",Match,Exact,"2877 PARADISE RD, LAS VEGAS, NV, 89109","-115.1548,36.13684",201869829,R
4153,"8908 Sandspring Dr, Las Vegas, NV, 89134",Match,Exact,"8908 SANDSPRING DR, LAS VEGAS, NV, 89134","-115.287834,36.21207",201893912,L
4154,"3282 Rutledge Dr, Las Vegas, NV, 89120",Match,Non_Exact,"3282 RUTLEDGE, LAS VEGAS, NV, 89120","-115.10298,36.05472",201910892,L
4155,"10463 Wellington Manor Ave, Las Vegas, NV, 89129",Match,Exact,"10463 WELLINGTON MANOR AVE, LAS VEGAS, NV, 89129","-115.323685,36.23495",202003338,L
4156,"8560 Shady Pines Dr, Las Vegas, NV, 89143",Match,Exact,"8560 SHADY PINES DR, LAS VEGAS, NV, 89143","-115.282776,36.303894",201977992,L
4157,"4522 Lime Straight St, Las Vegas, NV, 89115",Match,Non_Exact,"4522 LIME STRAIGHT DR, LAS VEGAS, NV, 89115","-115.05892,36.24268",641033291,R
4158,"6812 Williams Island Ct, Las Vegas, NV, 89131",Match,Exact,"6812 WILLIAMS ISLAND CT, LAS VEGAS, NV, 89131","-115.24255,36.31381",612987681,R
4159,"5125 W Reno Ave Apt 1052, Las Vegas, NV, 89118",Match,Non_Exact,"5125 W RENO AVE, LAS VEGAS, NV, 89118","-115.21102,36.09707",201863450,L
4160,"6318 Windfresh Dr, Las Vegas, NV, 89148",Match,Exact,"6318 WINDFRESH DR, LAS VEGAS, NV, 89148","-115.31426,36.073547",624064188,L
4161,"10327 Bays Mountain Ave, Las Vegas, NV, 89166",Match,Non_Exact,"10327 W BAYS MOUNTAIN AVE, LAS VEGAS, NV, 89166","-115.32158,36.302593",627665629,R
4162,"9815 Pioneer Ave, Las Vegas, NV, 89117",Match,Exact,"9815 PIONEER AVE, LAS VEGAS, NV, 89117","-115.3066,36.127987",201901033,L
4163,"7209 Blizzard Ln, Las Vegas, NV, 89145",Match,Exact,"7209 BLIZZARD LN, LAS VEGAS, NV, 89145","-115.25474,36.172695",201858121,L
4164,"513 Hall Of Fame Dr, Las Vegas, NV, 89110",Match,Exact,"513 HALL OF FAME DR, LAS VEGAS, NV, 89110","-115.052536,36.169132",201922052,L
4165,"6408 Alishia Cir, Las Vegas, NV, 89130",Match,Exact,"6408 ALISHIA CIR, LAS VEGAS, NV, 89130","-115.234116,36.263313",201857510,R
4166,"5268 Caspian Dr, Las Vegas, NV, 89118",Match,Exact,"5268 CASPIAN DR, LAS VEGAS, NV, 89118","-115.22836,36.092922",201863528,L
4167,"3450 Erva St Apt 204, Las Vegas, NV, 89117",Match,Exact,"3450 ERVA ST, LAS VEGAS, NV, 89117","-115.29249,36.126625",641064357,L
4168,"4381 W Flamingo Rd # 38-301, Las Vegas, NV, 89103",Match,Non_Exact,"4381 W FLAMINGO RD, LAS VEGAS, NV, 89103","-115.1988,36.115616",201978356,L
4169,"4714 Cortina Rancho St, Las Vegas, NV, 89147",Match,Exact,"4714 CORTINA RANCHO ST, LAS VEGAS, NV, 89147","-115.280815,36.10359",636815355,R
4170,"4940 Larkspur St # 7A, Las Vegas, NV, 89120",Match,Exact,"4940 LARKSPUR ST, LAS VEGAS, NV, 89120","-115.07117,36.100025",201878724,L
4171,"10113 Cresent Creek Dr, Las Vegas, NV, 89134",Match,Exact,"10113 CRESENT CREEK DR, LAS VEGAS, NV, 89134","-115.31674,36.205326",201923863,L
4172,"6816 Algerine Ct, Las Vegas, NV, 89131",Match,Exact,"6816 ALGERINE CT, LAS VEGAS, NV, 89131","-115.24266,36.31923",612690048,R
4173,"2204 Point Rock Ln, Las Vegas, NV, 89134",Match,Exact,"2204 POINT ROCK LN, LAS VEGAS, NV, 89134","-115.312386,36.19967",201924250,L
4174,"7078 Glencoe Harbor Ave, Las Vegas, NV, 89179",Match,Exact,"7078 GLENCOE HARBOR AVE, LAS VEGAS, NV, 89179","-115.24738,35.997986",641454664,R
4175,"8912 Spinning Wheel Ave, Las Vegas, NV, 89143",Match,Exact,"8912 SPINNING WHEEL AVE, LAS VEGAS, NV, 89143","-115.289894,36.313446",201966413,L
4176,"9070 Mcginnis Ave, Las Vegas, NV, 89148",Match,Exact,"9070 MCGINNIS AVE, LAS VEGAS, NV, 89148","-115.290215,36.053555",202002970,R
4177,"5070 Blanton Dr, Las Vegas, NV, 89122",Match,Exact,"5070 BLANTON DR, LAS VEGAS, NV, 89122","-115.062515,36.10271",632505906,L
4178,"26 Meadowhawk Ln, Las Vegas, NV, 89135",Match,Exact,"26 MEADOWHAWK LN, LAS VEGAS, NV, 89135","-115.34213,36.1158",623798586,L
4179,"6137 Cottontail Cove St, Las Vegas, NV, 89130",Match,Exact,"6137 COTTONTAIL COVE ST, LAS VEGAS, NV, 89130","-115.226776,36.27095",612690137,L
4180,"10456 Chandra Ave, Las Vegas, NV, 89129",Match,Exact,"10456 CHANDRA AVE, LAS VEGAS, NV, 89129","-115.32404,36.229553",612987937,R
4181,"4730 E Craig Rd Unit 1185, Las Vegas, NV, 89115",Match,Non_Exact,"4730 E CRAIG RD, LAS VEGAS, NV, 89115","-115.07021,36.240437",639410162,L
4182,"3975 N Hualapai Wy Unit: 233, Las Vegas, NV, 89129",Match,Non_Exact,"3975 N HUALAPAI WAY, LAS VEGAS, NV, 89129","-115.31531,36.229862",202002353,L
4183,"1341 Marina Del Rey Ct, Las Vegas, NV, 89117",Match,Exact,"1341 MARINA DEL REY CT, LAS VEGAS, NV, 89117","-115.24876,36.15635",201933329,R
4184,"9704 Ziegler Ave, Las Vegas, NV, 89148",Match,Exact,"9704 ZIEGLER AVE, LAS VEGAS, NV, 89148","-115.30523,36.066956",612990072,R
4185,"6217 Oread Ave, Las Vegas, NV, 89139",Match,Exact,"6217 OREAD AVE, LAS VEGAS, NV, 89139","-115.22782,36.053715",612689259,L
4186,"440 Gallantry Ct, Las Vegas, NV, 89145",Match,Exact,"440 GALLANTRY CT, LAS VEGAS, NV, 89145","-115.26836,36.166656",201901845,L
4187,"7159 Pleasant Valley Pl, Las Vegas, NV, 89149",Match,Exact,"7159 PLEASANT VALLEY PL, LAS VEGAS, NV, 89149","-115.25007,36.254368",201907240,L
4188,"3846 Valley Meadow Dr, Las Vegas, NV, 89120",Match,Exact,"3846 VALLEY MEADOW DR, LAS VEGAS, NV, 89120","-115.09014,36.095974",201877932,L
4189,"4201 Tuffer Ln, Las Vegas, NV, 89130",Match,Exact,"4201 TUFFER LN, LAS VEGAS, NV, 89130","-115.20985,36.235725",201859166,L
4190,"2604 Sidonia Ave, Las Vegas, NV, 89102",Match,Exact,"2604 SIDONIA AVE, LAS VEGAS, NV, 89102","-115.17649,36.147583",201864957,R
4191,"6132 Sandstone Mesa Dr, Las Vegas, NV, 89130",Match,Exact,"6132 SANDSTONE MESA DR, LAS VEGAS, NV, 89130","-115.22707,36.258053",201916741,L
4192,"1720 W Bonanza Rd Apt 54, Las Vegas, NV, 89106",Match,Non_Exact,"1720 W BONANZA RD, LAS VEGAS, NV, 89106","-115.16275,36.177128",640232313,R
4193,"3275 Arville St Unit: A, Las Vegas, NV, 89102",Match,Exact,"3275 ARVILLE ST, LAS VEGAS, NV, 89102","-115.19912,36.130455",201869336,R
4194,"10173 Hollis Mountain Ave, Las Vegas, NV, 89148",Match,Non_Exact,"10173 W HOLLIS MOUNTAIN AVE, LAS VEGAS, NV, 89148","-115.31451,36.06857",627161204,L
4195,"211 E Flamingo Rd # 411, Las Vegas, NV, 89169",Match,Non_Exact,"211 E FLAMINGO RD, LAS VEGAS, NV, 89169","-115.163315,36.11456",640233483,R
4196,"9457 S Las Vegas Bl Unit: 196, Las Vegas, NV, 89123",No_Match,,,,,
4197,"7055 Glencoe Harbor Ave, Las Vegas, NV, 89179",Match,Exact,"7055 GLENCOE HARBOR AVE, LAS VEGAS, NV, 89179","-115.24673,35.997993",641454674,R
4198,"2941 Country Manor Ln Apt 28, Las Vegas, NV, 89115",No_Match,,,,,
4199,"5957 Zawawi Ct, Las Vegas, NV, 89110",Match,Exact,"5957 ZAWAWI CT, LAS VEGAS, NV, 89110","-115.04342,36.1652",201947640,L
4200,"3921 Genoa Dr, Las Vegas, NV, 89141",Match,Exact,"3921 GENOA DR, LAS VEGAS, NV, 89141","-115.191185,35.9955",201978903,L
4201,"7860 Via Olivero Ave, Las Vegas, NV, 89117",Match,Exact,"7860 VIA OLIVERO AVE, LAS VEGAS, NV, 89117","-115.26265,36.14565",201888448,R
4202,"4106 Jessica Marie St, Las Vegas, NV, 89032",Match,Non_Exact,"4106 JESSICA MARIE ST, NORTH LAS VEGAS, NV, 89032","-115.1555,36.234066",202002232,R
4203,"1428 Iron Springs Dr, Las Vegas, NV, 89144",Match,Exact,"1428 IRON SPRINGS DR, LAS VEGAS, NV, 89144","-115.32109,36.18799",201924365,L
4204,"1235 Desert Solitude St, Las Vegas, NV, 89110",Match,Exact,"1235 DESERT SOLITUDE ST, LAS VEGAS, NV, 89110","-115.04223,36.182137",201949884,L
4205,"1016 Brinkman St, Las Vegas, NV, 89138",Match,Exact,"1016 BRINKMAN ST, LAS VEGAS, NV, 89138","-115.345436,36.160816",612692419,L
4206,"8644 Prairie Hill Dr, Las Vegas, NV, 89134",Match,Exact,"8644 PRAIRIE HILL DR, LAS VEGAS, NV, 89134","-115.28187,36.202446",201894078,L
4207,"5055 W Hacienda Ave Unit 2112, Las Vegas, NV, 89118",No_Match,,,,,
4208,"6832 Momentos St, Las Vegas, NV, 89149",Match,Exact,"6832 MOMENTOS ST, LAS VEGAS, NV, 89149","-115.291855,36.28509",612684530,R
4209,"4730 Ashbrook Pl, Las Vegas, NV, 89147",Match,Exact,"4730 ASHBROOK PL, LAS VEGAS, NV, 89147","-115.25065,36.102688",201862390,L
4210,"3418 Allegheny Dr, Las Vegas, NV, 89122",Match,Exact,"3418 ALLEGHENY DR, LAS VEGAS, NV, 89122","-115.064644,36.126244",201878432,L
4211,"655 Granite Rapids St, Las Vegas, NV, 89138",Match,Exact,"655 GRANITE RAPIDS ST, LAS VEGAS, NV, 89138","-115.34969,36.16797",632841508,R
4212,"5304 Roseland Ave, Las Vegas, NV, 89130",Match,Exact,"5304 ROSELAND AVE, LAS VEGAS, NV, 89130","-115.21548,36.235535",201953058,L
4213,", Las Vegas, NV, 89108",No_Match,,,,,
4214,"4730 E Craig Rd Unit 2027, North Las Vegas, NV, 89115",No_Match,,,,,
4215,"9850 Nicova Ave, Las Vegas, NV, 89148",Match,Non_Exact,"9850 W NICOVA AVE, LAS VEGAS, NV, 89148","-115.307915,36.077232",201993108,R
4216,"4066 Whispering Quail Ct, Las Vegas, NV, 89122",Match,Non_Exact,"4066 S WHISPERING QUAIL CT, LAS VEGAS, NV, 89122","-115.03754,36.115578",624812319,L
4217,"6420 Singingwood Ln, Las Vegas, NV, 89107",Match,Exact,"6420 SINGINGWOOD LN, LAS VEGAS, NV, 89107","-115.236496,36.171223",201860246,R
4218,"6629 W Tropicana Ave Unit 201, Las Vegas, NV, 89103",Match,Non_Exact,"6629 W TROPICANA AVE, LAS VEGAS, NV, 89103","-115.23697,36.099773",641499359,L
4219,"274 Fringe Ruff Dr, Las Vegas, NV, 89148",Match,Exact,"274 FRINGE RUFF DR, LAS VEGAS, NV, 89148","-115.29539,36.042297",613022016,R
4220,"7496 Campbell Ranch Ave, Las Vegas, NV, 89179",No_Match,,,,,
4221,"7163 S Durango Dr Unit 305, Las Vegas, NV, 89113",Match,Exact,"7163 DURANGO DR, LAS VEGAS, NV, 89113","-115.27921,36.057922",627470117,R
4222,"8192 Moonlight Meadows St, Las Vegas, NV, 89113",Match,Non_Exact,"8192 S MOONLIGHT MEADOWS ST, LAS VEGAS, NV, 89113","-115.26264,36.039448",627338008,R
4223,"650 Freeburg Pl, Las Vegas, NV, 89123",Match,Exact,"650 FREEBURG PL, LAS VEGAS, NV, 89123","-115.14833,36.034306",201965470,L
4224,"5251 Island Chain Rd, Las Vegas, NV, 89118",Match,Exact,"5251 ISLAND CHAIN RD, LAS VEGAS, NV, 89118","-115.22289,36.093704",201900916,R
4225,"136 Cervantes St, Las Vegas, NV, 89101",Match,Exact,"136 CERVANTES ST, LAS VEGAS, NV, 89101","-115.12125,36.16334",201868809,R
4226,"7960 Terrace Rock Wy Unit: 201, Las Vegas, NV, 89128",Match,Exact,"7960 TERRACE ROCK WAY, LAS VEGAS, NV, 89128","-115.268234,36.187923",201916558,L
4227,"4757 Denaro Dr, Las Vegas, NV, 89135",Match,Exact,"4757 DENARO DR, LAS VEGAS, NV, 89135","-115.32688,36.103275",201978461,R
4228,"605 Bianca Bay St, Las Vegas, NV, 89144",Match,Exact,"605 BIANCA BAY ST, LAS VEGAS, NV, 89144","-115.33188,36.166798",201945414,R
4229,"9526 Colorado Blue St, Las Vegas, NV, 89123",Match,Exact,"9526 COLORADO BLUE ST, LAS VEGAS, NV, 89123","-115.1586,36.01644",201997111,L
4230,"10765 Porter Mountain Ct, Las Vegas, NV, 89129",Match,Exact,"10765 PORTER MOUNTAIN CT, LAS VEGAS, NV, 89129","-115.3339,36.235485",632079072,L
4231,"617 Yacht Harbor Dr, Las Vegas, NV, 89145",Match,Exact,"617 YACHT HARBOR DR, LAS VEGAS, NV, 89145","-115.26734,36.164955",201902241,R
4232,"6634 Gilded Lantern Ave, Las Vegas, NV, 89139",Match,Exact,"6634 GILDED LANTERN AVE, LAS VEGAS, NV, 89139","-115.2371,36.04295",612684460,R
4233,"8073 Mackenzie Ct, Las Vegas, NV, 89129",Match,Exact,"8073 MACKENZIE CT, LAS VEGAS, NV, 89129","-115.271355,36.243942",201919397,L
4234,"1059 Sidehill Way, Las Vegas, NV, 89110",Match,Exact,"1059 SIDEHILL WAY, LAS VEGAS, NV, 89110","-115.0248,36.17817",201876790,L
4235,"634 Bald Hill Ct, Las Vegas, NV, 89110",Match,Exact,"634 BALD HILL CT, LAS VEGAS, NV, 89110","-115.07844,36.17465",636790627,R
4236,"4429 Cinema Ave, Las Vegas, NV, 89031",Match,Non_Exact,"4429 CINEMA AVE, NORTH LAS VEGAS, NV, 89031","-115.20086,36.257393",201948226,L
